,0
1289,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003817_004197_10.jpg
1290,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008816_10.jpg
1291,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013218_10.jpg
1292,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_012991_10.jpg
1293,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004317_008410_10.jpg
1294,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004663_012484_10.jpg
1295,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004486_009574_10.jpg
1296,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012716_10.jpg
1297,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003883_005097_10.jpg
1298,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004289_008094_10.jpg
1299,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013176_10.jpg
1300,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003874_004886_10.jpg
1301,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004311_008295_10.jpg
1302,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004009_006158_10.jpg
1303,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005677_10.jpg
1304,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004696_012960_10.jpg
1305,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013041_10.jpg
1306,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003759_003901_10.jpg
1307,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012696_10.jpg
1308,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004358_008908_10.jpg
1309,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008587_10.jpg
1310,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008202_10.jpg
1311,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004368_008979_10.jpg
1312,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004575_009971_10.jpg
1313,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012457_10.jpg
1314,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012685_10.jpg
1315,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004671_012565_10.jpg
1316,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004359_008902_10.jpg
1317,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004725_013230_10.jpg
1318,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012306_10.jpg
1319,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008398_10.jpg
1320,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003823_004283_10.jpg
1321,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003808_004082_10.jpg
1322,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012137_10.jpg
1323,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008318_10.jpg
1324,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008781_10.jpg
1325,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004642_010847_10.jpg
1326,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008094_10.jpg
1327,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012463_10.jpg
1328,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008749_10.jpg
1329,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004531_009794_10.jpg
1330,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013210_10.jpg
1331,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_012984_10.jpg
1332,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013397_10.jpg
1333,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008149_10.jpg
1334,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012552_10.jpg
1335,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003765_003946_10.jpg
1336,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004663_012476_10.jpg
1337,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003736_003798_10.jpg
1338,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005333_10.jpg
1339,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004041_006512_10.jpg
1340,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004617_010496_10.jpg
1341,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013062_10.jpg
1342,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004372_009126_10.jpg
1343,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004531_009882_10.jpg
1344,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004727_013275_10.jpg
1345,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013012_10.jpg
1346,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_005044_10.jpg
1347,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004680_012649_10.jpg
1348,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004233_007559_10.jpg
1349,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003736_003790_10.jpg
1350,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007985_10.jpg
1351,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012226_10.jpg
1352,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004329_008615_10.jpg
1353,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013381_10.jpg
1354,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008060_10.jpg
1355,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005204_10.jpg
1356,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004373_009038_10.jpg
1357,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_012880_10.jpg
1358,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011875_10.jpg
1359,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012518_10.jpg
1360,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003822_004207_10.jpg
1361,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008665_10.jpg
1362,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008018_10.jpg
1363,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003883_005085_10.jpg
1364,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003815_004159_10.jpg
1365,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007990_10.jpg
1366,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003837_004437_10.jpg
1367,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003745_003822_10.jpg
1368,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004300_008137_10.jpg
1369,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004727_013260_10.jpg
1370,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012303_10.jpg
1371,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004379_009235_10.jpg
1372,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007994_10.jpg
1373,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004680_012659_10.jpg
1374,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007950_10.jpg
1375,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008447_10.jpg
1376,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004477_009530_10.jpg
1377,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004531_009784_10.jpg
1378,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004263_007831_10.jpg
1379,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008252_10.jpg
1380,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003878_004970_10.jpg
1381,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003912_005441_10.jpg
1382,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004355_008864_10.jpg
1383,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013744_10.jpg
1384,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003751_003865_10.jpg
1385,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003815_004144_10.jpg
1386,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004255_007711_10.jpg
1387,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003762_003912_10.jpg
1388,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007740_10.jpg
1389,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004023_006361_10.jpg
1390,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004646_011055_10.jpg
1391,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004372_009120_10.jpg
1392,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003839_004623_10.jpg
1393,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012360_10.jpg
1394,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012650_10.jpg
1395,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013373_10.jpg
1396,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004255_007709_10.jpg
1397,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007991_10.jpg
1398,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008149_10.jpg
1399,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011925_10.jpg
1400,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013147_10.jpg
1401,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004657_011585_10.jpg
1402,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007679_10.jpg
1403,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004456_009473_10.jpg
1404,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004669_012553_10.jpg
1405,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004508_009688_10.jpg
1406,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008012_10.jpg
1407,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013635_10.jpg
1408,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004680_012709_10.jpg
1409,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004617_010499_10.jpg
1410,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004114_006729_10.jpg
1411,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004376_009140_10.jpg
1412,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004642_010999_10.jpg
1413,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005365_10.jpg
1414,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003874_004924_10.jpg
1415,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013486_10.jpg
1416,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004680_012684_10.jpg
1417,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004643_011010_10.jpg
1418,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004023_006357_10.jpg
1419,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007676_10.jpg
1420,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003758_003888_10.jpg
1421,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012254_10.jpg
1422,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008144_10.jpg
1423,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004372_009047_10.jpg
1424,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012255_10.jpg
1425,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004017_006284_10.jpg
1426,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013669_10.jpg
1427,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_004996_10.jpg
1428,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_008018_10.jpg
1429,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005639_10.jpg
1430,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007920_10.jpg
1431,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008800_10.jpg
1432,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008072_10.jpg
1433,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_008007_10.jpg
